ID,Income,Recency,Complain,Age,Family_Size,Marital_Status_Enc,Education_Enc,Customer_Tenure,Total_Spend,Total_Purchases,Avg_Spend_Per_Purchase,Web_Engagement,Store_Engagement,Catalog_Engagement,Web_Purchase_Ratio,Discount_Effect,Total_Campaigns_Accepted,Campaign_Acceptance_Rate,Response_Last_Campaign,MntWines_Ratio,MntFruits_Ratio,MntMeatProducts_Ratio,MntFishProducts_Ratio,MntSweetProducts_Ratio,MntGoldProds_Ratio,Purchase_Frequency_Monthly,Age_Group_Enc,Dominant_Category_Enc
1994,-1.2574053956556894,-1.3161138201364808,0,-1.1846865447743538,0.06592770706939767,3,2,-0.6313528813288455,-0.9745619489899708,-1.3238310161649984,-0.6940971811555235,-1.1104093734576166,-1.1661254027053516,-0.9108984919135951,-0.71383551677912,0.23939996185755832,-0.4390371310802406,-0.4390371310802407,0,-0.8553304762588513,3.82517528527574,0.5235307894548029,-0.9183562894285472,0.8907178544493901,-0.6200683834376433,-1.3183935313999944,2,3
387,-1.477777324623941,0.3415744354843757,0,-0.6004473555288163,-1.2645053004571831,3,1,1.1847829999059978,-0.9048078139890606,-1.04621256592771,-0.5663369439472747,-0.7504503290950897,-0.8584550962200763,-0.9108984919135951,-0.6332601969779585,-0.13450236603862636,-0.4390371310802406,-0.4390371310802407,0,-1.5769852021095614,3.8097277834723253,-0.5464263884949575,1.3967540694401888,-0.5620947478686245,1.3040916419555442,-1.0893459600140918,2,1
2125,0.602930844059617,1.1358833913027029,0,0.818419246924632,-1.2645053004571831,2,2,-0.6313528813288455,0.8240982463906436,0.341879685258732,0.7678864423525055,-0.3904912847325628,0.6798964362063006,0.4578170015537556,0.30678520070225823,-0.5084046939348111,-0.4390371310802406,-0.4390371310802407,0,-1.236808186547871,0.10472437679458876,1.4696427153115428,1.7029017270269389,0.8313796765174192,-0.8532502568143683,0.4146646613141659,1,3
8180,0.40579798081303997,0.13436340353176865,0,1.4026584361701695,1.3963607145959784,2,3,-0.6313528813288455,-0.4912654421979498,-0.07454799009720055,-0.2694395745258329,0.689385848355018,-0.24311448324952553,-0.5687196185467573,-0.06923295836982848,0.005711006922442903,-0.4390371310802406,-0.4390371310802407,0,1.2836365803637138,-0.7708053157971299,-0.6203582970514615,-0.794114296562571,-0.5664172407349012,-0.6886260033520905,-0.01859988686437422,1,5
2569,-1.477777324623941,-0.38366417634974903,0,-1.518537510057518,-1.2645053004571831,3,2,1.353035370374621,-0.9297200050608143,-1.185021791046354,-0.5815810631596225,-1.1104093734576166,-0.8584550962200763,-0.9108984919135951,-0.7272647367459802,0.005711006922442903,-0.4390371310802406,-0.4390371310802407,0,-1.7221210888132041,4.562625588760517,0.9482839366691428,0.75620970137374,-0.4747052181808588,-0.1055475106607389,-1.2258421702351203,0,3
2114,1.5016295073843227,-0.9016917562312667,0,1.9034348840949158,-1.2645053004571831,4,4,1.130348409460267,1.1778513596095455,1.729971936445174,0.31346650773680235,1.049344892717545,1.910577662147402,1.142174748287431,0.9334821324890696,-0.5831851595140481,2.5098179622323205,2.509817962232321,1,1.3423425476655226,-0.586783942725223,-1.2800121022765982,-0.3423395468382547,0.015265390526825861,-0.7890334128154549,1.5681420944879765,3,5
9736,-0.5321236387216396,0.06529305954756628,0,-0.9342983208119806,1.3963607145959784,3,2,0.9818904355173641,-0.8466793681549687,-0.9074033408090657,-0.48358315393738627,-0.3904912847325628,-0.8584550962200763,-0.9108984919135951,-0.539255657209937,0.7067778717277894,-0.4390371310802406,-0.4390371310802407,0,0.40988737234077693,0.04616924513818063,-0.4074994911191826,-0.6508908881198485,1.383657405498838,-0.7206974656984324,-0.9494625030147605,2,5
4939,-0.7512792273811939,-1.0052972722075701,0,1.9034348840949158,-1.2645053004571831,5,2,1.5509793356318247,-0.47963975303113143,-0.21335721521584475,-0.20443759433465258,-0.03053224037003586,0.06455582323574982,-0.5687196185467573,-0.39153423757447425,-0.18548904711537884,-0.4390371310802406,-0.4390371310802407,0,-0.8473328823062882,-0.6039207365299587,-1.0239288273513165,5.156567651967763,-0.21125013761847763,-0.292468342765295,-0.3185004917842289,3,0
6565,1.351060508818712,1.4466999392316133,0,1.6530466601325426,0.06592770706939767,3,3,0.5167221171629356,1.9534509083101428,1.5911627113265299,0.7849453376615614,2.489181070167653,0.987566742691576,0.4578170015537556,0.8332106234031799,-0.46166690294778806,1.0353904155760398,1.03539041557604,0,0.4791546928874848,-0.0825572276095198,0.23658887540428178,-0.9183562894285472,-0.6833088968661406,-0.1966808373329898,1.5273186732178636,1,5
2278,-0.9628259912022014,1.2740240792711075,0,-1.351612027415936,0.06592770706939767,4,0,1.2342689912202987,-0.785229296844643,-0.9074033408090657,-0.34928972278098835,-0.7504503290950897,-0.8584550962200763,-0.5687196185467573,-0.5705905037992776,0.23939996185755832,-0.4390371310802406,-0.4390371310802407,0,-1.8760104213476267,1.4021242881114717,-0.8423927052344728,1.9775097097032277,2.1198658258973637,1.588021193027672,-0.958672762898766,0,2
9360,-0.7898591843090372,-0.2800586603734455,0,-1.1012238034535626,-1.2645053004571831,3,2,1.6647971156547166,-0.48130056576924835,-0.21335721521584475,-0.20641735007651593,-0.03053224037003586,-0.24311448324952553,-0.22654074517991973,-0.4452511174419152,-0.4404224524991412,-0.4390371310802406,-0.4390371310802407,0,-0.8159453170873979,-0.7729984952079293,-0.14608745649702543,1.8849519673259147,1.135769506984904,0.2909432574853489,-0.3257786159880861,2,5
5376,-1.477777324623941,-0.24552348838134433,0,-0.8508355794911895,0.06592770706939767,3,2,0.917558646808773,1.8670886459280636,2.146399611801107,0.5135066843396529,-1.4703684178201437,-1.7814660156759023,8.67010996235786,-0.821269276514002,0.8069302809856961,-0.4390371310802406,-0.4390371310802407,0,-2.0051798188362993,-0.8759638314767838,5.905008463366949,-0.9109352840743173,-0.8206397864909185,-1.0977831388083998,2.003037433873683,2,3
1993,0.36577127550040256,0.47971512345278045,0,1.6530466601325426,0.06592770706939767,3,4,0.9868390346487942,0.6081925904354452,0.20307046014008784,0.6799475777805939,-0.7504503290950897,0.987566742691576,0.11563812818691793,-0.6332601969779585,-0.09444140233546376,1.0353904155760398,1.03539041557604,0,1.8982900406737004,-0.8863127647658926,-1.2719168673236483,-0.9183562894285472,-0.8300893055777729,-0.9236948983084686,0.11970541744944965,1,5
4047,0.7256901236730741,-1.696000712049594,0,1.2357329535285873,0.06592770706939767,3,4,-0.9134230318203607,-0.1026352614785927,0.6194981354960204,-0.13514614336943498,0.689385848355018,0.987566742691576,-0.22654074517991973,0.30678520070225823,-0.2004851297850119,-0.4390371310802406,-0.4390371310802407,0,1.0833803871830168,-0.8863127647658926,-0.48977658568153476,-0.42275863406242903,0.13153822502564178,-1.0187371299237695,0.7384239731391978,1,5
1409,-0.594333819267787,0.6869261554053875,0,1.4861211774909606,0.06592770706939767,5,2,0.5662081084772365,-0.2687165352902838,0.06426123502144365,-0.08824116117759538,1.049344892717545,-0.24311448324952553,-0.5687196185467573,-0.16323749813785016,0.8146343124670734,-0.4390371310802406,-0.4390371310802407,0,0.6552224503219652,-0.765342125643202,-1.490443951980413,0.20933567284596616,-0.609174872871583,0.9432180080083454,0.020330547346235527,1,5
7892,-1.477777324623941,1.3776295952474111,0,-0.016208166283278792,-1.2645053004571831,4,2,0.9373530433344933,-0.8815564356554239,-0.9074033408090657,-0.5598037499991256,-0.7504503290950897,-0.8584550962200763,-0.5687196185467573,-0.6064017570442382,0.23939996185755832,-0.4390371310802406,-0.4390371310802407,0,-1.657387362141515,0.06854881337587841,0.6621027381913961,1.64931156313496,1.7855375776635152,0.4876565540891234,-0.9478149082659987,2,3
2404,0.08456625611523352,-1.557860024081189,0,-0.6004473555288163,1.3963607145959784,3,2,0.21980616927713012,-0.5792885173181461,-0.35216644033448896,-0.2723432162805658,0.3294268039924911,-0.5507847897348009,-0.5687196185467573,-0.2841004778395923,0.4263511258056508,-0.4390371310802406,-0.4390371310802407,0,0.9400515684849798,-0.6076566621953369,-1.0487485977666202,-0.7684924069832063,-0.44843168642777953,0.36100643567766094,-0.3660704874569346,2,5
5255,-1.477777324623941,-1.0398324441996714,0,-1.4350747687367271,0.06592770706939767,4,2,0.6948716858944188,0.05182032316628,2.0075903866824625,-0.3182368873484279,8.248525779968084,-1.7814660156759023,-0.9108984919135951,19.48371131337868,-0.6953558578829035,-0.4390371310802406,-0.4390371310802407,0,-1.9733386401455286,-0.8582065566180774,-1.933565224642246,-0.8578931531829387,5.919418840933793,4.112310410078852,1.9065425885756055,0,2
9422,-0.7191292632746579,-0.7980862402549632,0,-1.6854629926991003,0.06592770706939767,3,2,0.20001177275140977,-0.7885509223208769,-0.7685941156904216,-0.42447330393032306,-0.7504503290950897,-0.5507847897348009,-0.5687196185467573,-0.319911731084553,0.1058634161803495,-0.4390371310802406,-0.4390371310802407,0,-0.8043090458591907,-0.6129745267482101,0.5616116303289811,1.0416955064214584,1.7905292320208457,-0.40252520713034945,-0.7808302412904521,0,3
1966,1.5016295073843227,1.6193757991921194,0,0.3176427989998855,-1.2645053004571831,3,4,-0.6659930752488561,1.7707615071172826,1.729971936445174,0.6244465396686987,0.689385848355018,1.2952370491768512,2.1687113683879438,1.4348396779185184,-0.5831851595140481,1.0353904155760398,1.03539041557604,0,-0.21628306195840077,0.18447997387993306,1.8131947214465056,-0.7571092053859825,-0.18478662056758677,-1.103087978289431,1.8651079553026988,2,3
6864,-1.477777324623941,-0.5218048643181538,0,-1.6854629926991003,-1.2645053004571831,2,3,-1.5616895180377026,-0.9562930088706849,-0.9074033408090657,-0.7231335987028528,-0.3904912847325628,-0.8584550962200763,-0.9108984919135951,-0.3700474856274979,0.23939996185755832,-0.4390371310802406,-0.4390371310802407,0,-0.8399654018166547,1.5008411805885347,0.6621027381913961,-0.06246700524071147,0.25975522910609705,0.12056166200176463,-0.8431100329725166,0,3
3033,-0.7051976121618255,0.2379689195080722,0,0.48456828164146765,-1.2645053004571831,5,3,0.2989837553800116,-0.4779789402930145,-0.35216644033448896,-0.13950160600153436,-0.7504503290950897,-0.8584550962200763,0.7999958749205932,-0.319911731084553,-0.414929111960765,-0.4390371310802406,-0.4390371310802407,0,-0.4654054739049937,0.07080084539979765,-0.8778760883341395,0.4542963361557177,0.30088143796209216,1.4654218798689749,-0.371283137697693,1,5
5710,-0.6018890608328229,-0.6254103802944573,0,-0.09967090760406987,0.06592770706939767,5,2,1.353035370374621,-0.8068198624401629,-0.7685941156904216,-0.45869479603967545,-0.7504503290950897,-0.5507847897348009,-0.5687196185467573,-0.5204547492563325,0.1058634161803495,1.0353904155760398,1.03539041557604,0,2.0064146386002695,-0.8863127647658926,-1.6416559095544658,-0.7043839683815882,-0.8300893055777729,-0.8736536707348318,-0.8314802382275598,2,5
7373,-0.2770672568097866,-1.4197193361127844,0,1.4026584361701695,1.3963607145959784,2,4,1.2590119868774492,-0.5045519441028851,-0.21335721521584475,-0.23413393046260297,-0.03053224037003586,0.06455582323574982,-0.5687196185467573,-0.319911731084553,0.8342445744196705,-0.4390371310802406,-0.4390371310802407,1,-0.6156963682365132,-0.17490927111722215,0.5400492999002248,0.4845085969058193,0.36080041775228366,0.2036239720215313,-0.2994862579906909,1,5
8755,0.904283174284882,-1.557860024081189,0,1.9034348840949158,-1.2645053004571831,3,3,0.6948716858944188,0.9802146437736331,0.6194981354960204,0.7000778672566836,-0.3904912847325628,0.987566742691576,0.7999958749205932,-0.49896799730935615,-0.5303989485169397,-0.4390371310802406,-0.4390371310802407,0,-0.24291149744654944,-0.37734599548045866,1.139805200265789,0.3590369984270438,0.09937676915261784,-0.9342734376138061,0.5516534522222205,3,5
10738,-0.1281593397230136,0.20343374751597101,0,1.4861211774909606,1.3963607145959784,4,3,-0.24536214907729842,-0.898164563036593,-1.04621256592771,-0.5489150934188771,-0.7504503290950897,-0.8584550962200763,-0.9108984919135951,-0.6064017570442382,-0.13450236603862636,-0.4390371310802406,-0.4390371310802407,0,0.6870866119770405,-0.8863127647658926,0.33805756576120916,-0.5233304659572383,-0.578586720650726,-0.6795169489578632,-1.043145573204021,1,5
4339,0.8344105856266769,-0.4181993483418502,0,-0.09967090760406987,0.06592770706939767,3,4,-0.8589884413746297,0.5102046388865474,1.4523534862078857,0.03244448399612861,0.3294268039924911,1.910577662147402,1.142174748287431,1.0588215188464318,-0.0857324971826023,-0.4390371310802406,-0.4390371310802407,0,1.3593102370170131,-0.5529478928790476,-0.664423912364819,-0.9183562894285472,-0.6868457741844932,-0.7512719535616776,1.6080556910072334,2,5
10755,-1.477777324623941,0.9286723593500957,0,-0.6004473555288163,0.06592770706939767,3,0,-0.26515654560301877,-0.8715915592267224,-0.9074033408090657,-0.5380264368386286,-0.3904912847325628,-1.1661254027053516,-0.5687196185467573,-0.49896799730935615,0.7067778717277894,-0.4390371310802406,-0.4390371310802407,0,-1.6833372656438914,-0.22321444661188503,-0.6055739780285491,1.459113944426552,0.5826721282716881,2.9757441560145543,-0.9006214096844705,2,2
8595,-0.5010989233588322,1.7229813151684228,0,-0.3500591315664431,0.06592770706939767,6,2,-1.0668296048946935,-0.8948429375603592,-1.04621256592771,-0.5402041681546783,-1.1104093734576166,-0.8584550962200763,-0.5687196185467573,-0.6708620128851673,0.4263511258056508,-0.4390371310802406,-0.4390371310802407,0,1.5870283716425522,-0.8863127647658926,-1.2634268778349957,-0.5351222815832476,-0.8300893055777729,-0.5551851542784478,-1.0135722576248987,2,5
2968,-0.15178956334131763,0.13436340353176865,0,2.153823108057289,-1.2645053004571831,2,4,0.7888950693915906,0.49193569876726134,1.3135442610892414,0.06084967507503762,1.049344892717545,-0.24311448324952553,2.5108902417547814,0.05610642798753382,-0.4404224524991412,1.0353904155760398,1.03539041557604,1,0.11384459069101219,-0.727522036693536,-0.16687091522618341,1.3589544445523907,0.05797691725220981,-0.6757602214249889,1.2160846091168425,3,5
8601,1.5016295073843227,-1.5923951960732903,0,-0.9342983208119806,0.06592770706939767,3,2,0.3583669449571727,1.3107163786588985,0.8971165857333089,0.7668930912258862,1.409303937080072,-0.24311448324952553,1.142174748287431,0.682803359774345,-0.4001698095438103,-0.4390371310802406,-0.4390371310802407,0,-0.6861494415404712,0.0890834709703251,1.0641103916229322,-0.16370122165002537,1.2558496962902794,-0.4320543045813559,0.8636750488755136,2,3
503,-1.477777324623941,1.34309442325531,0,-1.351612027415936,0.06592770706939767,3,3,0.595899703265817,-0.9180943158939959,-1.04621256592771,-0.6011806450040698,-0.7504503290950897,-0.8584550962200763,-0.9108984919135951,-0.6332601969779585,0.4263511258056508,-0.4390371310802406,-0.4390371310802407,0,-0.9336053837945699,-0.5485079611780019,2.3511117737355316,-0.19165784058981872,-0.8300893055777729,0.10901779747071562,-1.0710721037126383,0,3
8430,-1.477777324623941,-1.557860024081189,0,0.9853447295662141,0.06592770706939767,5,2,0.9818904355173641,-0.9695795107756201,-1.3238310161649984,-0.6723198679950265,-1.4703684178201437,-0.8584550962200763,-0.9108984919135951,-0.821269276514002,0.23939996185755832,-0.4390371310802406,-0.4390371310802407,0,-0.21628306195840077,-0.8863127647658926,0.18339964255589228,0.8323263373192985,-0.08701348647513425,0.14837188109929172,-1.3505602912966475,1,5
7281,-0.5426902602579876,1.0668130473185005,0,0.818419246924632,-1.2645053004571831,4,4,-0.5818668900145446,-0.6972062217244468,-0.6297848905717773,-0.32569763352378334,-1.1104093734576166,-0.5507847897348009,0.11563812818691793,-0.4452511174419152,-0.34482242548023034,-0.4390371310802406,-0.4390371310802407,0,-0.10070706212193654,0.17250551744776474,0.15251557186973078,-0.7112863013185869,-0.6543079290158583,0.8211997624910783,-0.5991212201293625,1,5
2139,-1.477777324623941,-1.0398324441996714,0,-0.5169846142080252,0.06592770706939767,3,3,-0.4136145195459215,-0.954632196132568,-1.04621256592771,-0.6970008229102563,-0.7504503290950897,-0.8584550962200763,-0.9108984919135951,-0.5204547492563325,0.987204617649928,-0.4390371310802406,-0.4390371310802407,0,-1.583932393356562,-0.3087755199220795,0.5771715438044519,0.3240636392312143,0.22459895379371417,2.4494432354592015,-1.0372829727618857,2,2
1371,1.5016295073843227,0.790531671381691,0,-0.6004473555288163,-1.2645053004571831,4,2,-1.744787685900616,0.6281223432928481,0.341879685258732,0.5965715788232626,-0.7504503290950897,0.987566742691576,0.4578170015537556,0.682803359774345,-0.5084046939348111,-0.4390371310802406,-0.4390371310802407,0,-1.4603302824203432,2.0976296669271415,0.16442665400936332,2.043333764087287,-0.3316847927650275,0.5197400507552948,0.5415976344133476,2,3
9909,-1.477777324623941,-0.8671565842391655,0,-2.2697021819446377,-1.2645053004571831,3,0,1.2045773964317181,-0.8034982369639291,-0.7685941156904216,-0.4524727065652478,-0.3904912847325628,-0.8584550962200763,-0.5687196185467573,-0.5705905037992776,0.506473053211976,-0.4390371310802406,-0.4390371310802407,1,-1.900029595095089,1.7552100436181048,-1.0643674427891092,0.6601280461637727,2.117850829222859,2.6581301783433426,-0.8252572140525081,0,2
7286,-0.5386607980899686,1.4812351112237145,0,0.06725457503751228,0.06592770706939767,5,2,0.2346519666714204,-0.9147726904177621,-1.185021791046354,-0.5325821085485044,-0.7504503290950897,-1.1661254027053516,-0.9108984919135951,-0.6708620128851673,0.005711006922442903,-0.4390371310802406,-0.4390371310802407,0,-0.9726637719992619,1.0668131905240932,0.18339964255589228,-0.2180832387294089,0.6560623326275044,1.0661091113176884,-1.197815190161627,2,3
7244,-0.4125686388641342,1.6193757991921194,0,1.4861211774909606,2.7267937221225593,4,2,-0.8639370405060598,-0.8001766114876953,-0.7685941156904216,-0.44625061709082003,-0.7504503290950897,-0.5507847897348009,-0.5687196185467573,-0.5705905037992776,0.506473053211976,-0.4390371310802406,-0.4390371310802407,0,-0.3125963951554545,-0.16439120871112628,1.0867587101261171,-0.29714632509866645,0.4882710186365859,-0.5850105096177554,-0.7288820120142107,1,5
6566,1.1128828580627903,-0.3491290043576479,0,1.2357329535285873,1.3963607145959784,3,4,1.2095259955631483,1.184494610562013,0.8971165857333089,0.6797838385838983,0.3294268039924911,1.910577662147402,-0.22654074517991973,-0.35124657767389356,0.6329813596430159,-0.4390371310802406,-0.4390371310802407,0,0.7345877839710244,-0.20762987658703722,-0.07246516595284916,-0.43168687082287865,-0.35911782356882227,-0.8386905958155941,0.7622918399293569,1,5
8614,0.7343706139818388,-0.6944807242786596,0,0.9853447295662141,0.06592770706939767,6,2,-1.5122035267234017,-0.1640853327889184,0.48068891037737627,-0.14195155373209026,-0.03053224037003586,1.2952370491768512,-0.22654074517991973,0.682803359774345,-0.520089141681567,-0.4390371310802406,-0.4390371310802407,0,0.10839608638780084,-0.2153671292372814,-0.023377434257076567,0.018563932907249288,1.3302534111032713,-0.8496694137320827,0.6649036401309459,1,5
4114,1.4661573803201111,-1.6269303680653915,0,0.4011055403206766,-1.2645053004571831,3,3,1.6499513182604264,1.805638574617738,2.146399611801107,0.4847295205204248,0.689385848355018,2.2182479686326775,2.1687113683879438,0.682803359774345,-0.5952034486249969,-0.4390371310802406,-0.4390371310802407,0,-0.3264470071985985,-0.4950338398776152,1.6682840529102032,-0.7136101818703231,0.7824686149084022,-0.9296231739953453,1.8802590565005222,1,3
1331,-0.8568382761976541,0.16889857552386983,0,-0.6839100968496074,0.06592770706939767,4,2,0.9373530433344933,-0.8865388738697746,-1.04621256592771,-0.5184268549941814,-0.7504503290950897,-0.8584550962200763,-0.9108984919135951,-0.6064017570442382,0.4263511258056508,-0.4390371310802406,-0.4390371310802407,0,-1.2778700234192584,0.6056584510806244,0.22329156719218451,4.430951736745426,-0.6030383608519667,-0.7206974656984324,-1.0817887701514213,2,0
2225,1.5016295073843227,0.16889857552386983,0,-0.6839100968496074,-1.2645053004571831,2,2,-1.640867104140584,1.6794168065208526,1.0359258108519531,0.9286756045208411,-0.03053224037003586,0.3722261297210252,2.1687113683879438,2.1868759960626916,-0.5551424849218343,2.5098179622323205,2.509817962232321,1,-0.6265647575229925,0.4423443476762748,0.7158347183137486,0.3202218954814934,-0.42569430198450015,0.2647207569154768,1.2893854986753985,2,3
9381,0.7818989775860014,0.27250409150017335,0,-0.7673728381703985,1.3963607145959784,3,2,0.14062858317424867,0.00033512828465576616,0.48068891037737627,-0.007204428551515363,-0.03053224037003586,1.2952370491768512,-0.22654074517991973,0.18144581434489596,0.5315111555264528,-0.4390371310802406,-0.4390371310802407,0,0.362465770372673,-0.6204169045160183,-0.3545488857077677,-0.6641317495707741,-0.18265690873586993,0.5476275018063652,0.47368553674715846,2,5
6260,1.5016295073843227,0.20343374751597101,0,1.1522702122077961,-1.2645053004571831,5,3,1.1550914051174173,2.2440931374806024,1.8687811615638181,0.8071414453059141,-0.3904912847325628,2.2182479686326775,2.5108902417547814,1.4348396779185184,-0.5874994171436195,1.0353904155760398,1.03539041557604,1,0.19411902569118017,-0.4197382200044881,-0.2271793794288766,0.2624822733242155,0.172322632302128,-0.2120809586599196,1.69703374878341,1,5
10383,0.9916239101076384,-0.6599455522865585,0,0.23418005767909442,-1.2645053004571831,2,2,0.4919791215057851,0.8091509317475913,1.0359258108519531,0.358109999715821,0.3294268039924911,1.2952370491768512,0.7999958749205932,0.43212458705962054,-0.5551424849218343,-0.4390371310802406,-0.4390371310802407,1,-0.8258092902308432,-0.31300269097308636,1.512424842652815,0.5029054221916924,0.9647141367195426,-0.7672280587218566,0.9840057730865251,2,3
7437,-1.2775741398051896,-0.6254103802944573,0,-1.6020002513783091,0.06592770706939767,4,2,-1.4429231388833803,-0.9579538216088017,-1.04621256592771,-0.7057117481744553,-1.1104093734576166,-0.5507847897348009,-0.9108984919135951,-0.5705905037992776,-0.13450236603862636,-0.4390371310802406,-0.4390371310802407,0,-0.044690341894684654,-0.8863127647658926,0.2081601475025564,-0.03295358164802748,-0.26637661522404704,0.47921759105263245,-0.9991927337929386,0,5
8557,-0.9989839841673525,0.27250409150017335,0,-1.1012238034535626,0.06592770706939767,4,2,0.11588558751709822,-0.9297200050608143,-1.04621256592771,-0.6316688834287656,-0.7504503290950897,-0.8584550962200763,-0.9108984919135951,-0.5705905037992776,0.4263511258056508,-0.4390371310802406,-0.4390371310802407,0,-0.9605478338521541,0.28131688241833813,1.8068275321023837,-0.3601676258277848,-0.11932113078394467,0.0939605828649995,-1.0554134605297656,2,3
8375,0.2236148508760021,0.47971512345278045,0,0.06725457503751228,0.06592770706939767,3,4,-1.1658015875232952,-0.1458163926696324,0.48068891037737627,-0.12697965093424862,1.409303937080072,0.06455582323574982,-0.22654074517991973,0.03820080136505339,-0.1695557092788937,-0.4390371310802406,-0.4390371310802407,0,1.7711183972629634,-0.8863127647658926,-1.5438128781830198,-0.9183562894285472,-0.8300893055777729,-0.34125977559848386,0.6221542541365901,2,5
